Date,Open,High,Low,Close,Volume,Ex_Dividend,Split_Ratio,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,document_type,10-K,10-K405,10-Q,424B2,424B3,424B5,8-A12B,8-K,CERTNYS,CORRESP,DEF 14A,DEFA14A,DEFR14A,DFAN14A,FWP,NO ACT,NT 10-K,NT 10-Q,PRE 14A,PX14A6G,S-3,S-3ASR,S-4,S-8,SC 13D,SC 13G,SC TO-I,SD,UPLOAD
2010-01-25,202.51,204.7,200.19,203.075,38060700.0,0.0,1.0,26.025357513614,26.306803037069002,25.727205178265,26.097967888386997,266424900.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-25,202.51,204.7,200.19,203.075,38060700.0,0.0,1.0,26.025357513614,26.306803037069002,25.727205178265,26.097967888386997,266424900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-26,205.95,213.71,202.58,205.94,66682500.0,0.0,1.0,26.467445459131998,27.464713615300003,26.03435348925,26.466160319755,466777500.0,DEFR14A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-29,201.08,202.2,190.25,192.063,44498300.0,0.0,1.0,25.841582582774,25.985518192942,24.449776638017997,24.682772406978998,311488100.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-16,201.94,203.69,201.52,203.4,19419200.0,0.0,1.0,25.952104569153,26.177003960042,25.89812871534,26.139734918123,135934400.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010-02-18,201.63,203.89,200.92,202.928,15100900.0,0.0,1.0,25.912265248481997,26.202706747571998,25.82102035275,26.079076339552003,105706300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-03-01,205.75,209.5,205.45,208.99,19646200.0,0.0,1.0,26.441742671602,26.923669937791,26.403188490307002,26.85812782959,137523400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,209.28,210.92,208.63,210.71,13072900.0,0.0,1.0,26.895396871508,27.106159729254998,26.811862812035,27.079171802349,91510300.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,209.28,210.92,208.63,210.71,13072900.0,0.0,1.0,26.895396871508,27.106159729254998,26.811862812035,27.079171802349,91510300.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-03-12,227.37,227.73,225.75,226.6,14868700.0,0.0,1.0,29.220214003607,29.266479021160997,29.012021424613,29.121258271616,104080900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19,224.79,225.24,221.23,222.2499,19980200.0,0.0,1.0,28.888648044468002,28.946479316411,28.431138426432,28.562209791441997,139861400.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-04-01,237.49,238.73,232.75,235.97,21540900.0,0.0,1.0,30.52077505263,30.680132335317,29.911618988167,30.325433867402,150786300.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-14,245.28,245.81,244.07,245.69,14431300.0,0.0,1.0,31.521898626928,31.590011013883,31.366396762371,31.574589341364998,101019100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-04-20,248.54,249.25,242.955,244.59,26368800.0,0.0,1.0,31.940854063669,32.032098959401004,31.223103721890997,31.433224009949,184581600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-21,258.805,260.25,255.73,259.22,35085400.0,0.0,1.0,33.260049633652,33.445752273557,32.864869275377,33.313382917777,245597800.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-20,242.9,252.9,240.01,251.89,38391100.0,0.0,1.0,31.21603545532,32.501174831826,30.84463017551,32.371375754798,268737700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-21,265.09,265.15,254.0,254.24,42345400.0,0.0,1.0,34.067759731786,34.075470568045,32.642540163241,32.673383508277,296417800.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-07-22,257.68,260.0,255.31,259.024,23047100.0,0.0,1.0,33.115471453794996,33.413623789144,32.810893421563,33.288194185998,161329700.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010-10-18,318.47,319.0,314.29,318.0,39036100.0,0.0,1.0,40.927833723572,40.995946110527,40.390645464193,40.867432172877,273252700.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-27,307.65,309.9,305.6,307.83,14250100.0,0.0,1.0,39.537312918193,39.826469277907,39.27385934601,39.560445426971,99750700.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-17,301.2,303.99,297.76,300.5,17123200.0,0.0,1.0,38.708398020347,39.066951906392,38.266310074829,38.618438263992,119862400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-07,333.99,336.35,331.9,336.12,11140400.0,0.0,1.0,42.922370035909,43.225662928764,42.653775906219,43.196104723105,77982800.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-07,333.99,336.35,331.9,336.12,11140400.0,0.0,1.0,42.922370035909,43.225662928764,42.653775906219,43.196104723105,77982800.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-18,329.52,344.7625,326.0,340.65,67178500.0,0.0,1.0,42.347912734611,44.30678642925,41.895543674081004,43.778272860662,470249500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-18,329.52,344.7625,326.0,340.65,67178500.0,0.0,1.0,42.347912734611,44.30678642925,41.895543674081004,43.778272860662,470249500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-19,348.35,348.6,336.88,338.84,40557600.0,0.0,1.0,44.767830180571,44.799958664984,43.293775315719,43.545662633514006,283903200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-28,344.17,344.4,333.528,336.1,21144900.0,0.0,1.0,44.230641921191996,44.260200126851,42.862996596715,43.193534444352,148014300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-02-02,344.45,345.25,343.55,344.32,9248400.0,0.0,1.0,44.266625823733996,44.369436973854,44.150963279848,44.249919011839,64738800.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-03,343.8,344.24,338.55,343.44,14064200.0,0.0,1.0,44.183091764261,44.239637896827,43.508393591596004,44.136826746707,98449400.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-02-08,353.68,355.52,352.15,355.2,13608600.0,0.0,1.0,45.452809468248994,45.689275113526,45.256183143643,45.648150653477,95260200.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-14,356.79,359.48,356.71,359.18,11086300.0,0.0,1.0,45.85248781434201,46.198190306622,45.84220669933,46.159636125327,77604100.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-02-24,344.02,345.15,338.37,342.88,17853600.0,0.0,1.0,44.21136483054401,44.356585580088996,43.485261082819,44.064858941623,124975200.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-23,339.28,340.22,335.95,339.19,13321300.0,0.0,1.0,43.602208766081,43.723011867472,43.17425735370401,43.590642511691996,93249100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-03-28,353.15,354.32,350.44,350.44,11048400.0,0.0,1.0,45.384697081294,45.535058388345,45.03642431026101,45.03642431026101,77338800.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-20,343.51,345.75,341.5,342.41,25023800.0,0.0,1.0,44.145822722342,44.433693942679994,43.887509707665004,44.004457390927,175166600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-21,355.0,355.13,348.52,350.696,26921800.0,0.0,1.0,45.622447865946995,45.639154677841994,44.789677549972,45.069323878298995,188452600.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-25,350.34,353.75,350.3,353.009,9519500.0,0.0,1.0,45.023572916496,45.461805443884,45.01843235899001,45.366576616085,66636500.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-15,329.75,330.3,324.88,326.75,14257000.0,0.0,1.0,42.377470940271,42.448153605979,41.751608063913004,41.991929127319004,99799000.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-29,336.04,336.37,331.88,334.04,12590900.0,0.0,1.0,43.185823608093,43.22823320751701,42.651205627466,42.928795732792004,88136300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-12,353.53,357.68,348.62,353.75,16128900.0,0.0,1.0,45.433532377601004,45.966865218851005,44.802528943737,45.461805443884,112902300.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-19,378.0,378.65,373.32,376.85,29255200.0,0.0,1.0,48.57826843191,48.661802491383,47.976823203704996,48.430477403612,204786400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-19,378.0,378.65,373.32,376.85,29255200.0,0.0,1.0,48.57826843191,48.661802491383,47.976823203704996,48.430477403612,204786400.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-20,396.12,396.27,386.0,386.9,33619300.0,0.0,1.0,50.906940982138,50.926218072786,49.606379933114994,49.722042476999995,235335100.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,397.78,399.5,392.37,396.75,21887000.0,0.0,1.0,51.120274118638,51.341318091397,50.425013715949,50.987904762858,153209000.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-17,382.31,384.52,378.0,380.44,15787900.0,0.0,1.0,49.132163503184,49.416179305392,48.57826843191,48.891842439777,110515300.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-26,371.17,383.8,370.8008,383.58,22909900.0,0.0,1.0,47.700518237756995,49.32364927028301,47.653070891976,49.29537620399999,160369300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-06,373.33,384.78,371.8045,377.37,29020800.0,0.0,1.0,47.978108343082,49.449592929181,47.782060331196,48.49730465119001,203145600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-18,421.76,424.8067,415.99,422.24,31485800.0,0.0,1.0,54.202038343498,54.593581757338,53.460512923254996,54.26372503357099,220400600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-26,401.76,402.55,393.151,400.6,16296600.0,0.0,1.0,51.631759590487,51.733285601231,50.52538310125399,51.482683422813,114076200.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-16,389.25,391.14,384.32,384.77,12471800.0,0.0,1.0,50.024050230479,50.266941572638,49.390476517862,49.448307789804,87302600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09,425.5001,427.75,421.35,421.73,14072300.0,0.0,1.0,54.682693321704996,54.971836830025,54.14934762906201,54.198182925369,98506100.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-09,425.5001,427.75,421.35,421.73,14072300.0,0.0,1.0,54.682693321704996,54.971836830025,54.14934762906201,54.198182925369,98506100.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-24,425.1001,425.1001,419.55,420.41,19558500.0,0.0,1.0,54.631287746645,54.631287746645,53.918022541291,54.02854452767,136909500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-25,454.44,454.45,443.73,446.66,34225500.0,0.0,1.0,58.401873825919,58.403158965295,57.025489553681,57.402035390997,239578500.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-26,448.36,448.79,443.14,444.63,11570900.0,0.0,1.0,57.62050908500301,57.675770078193,56.949666330467,57.141152097566994,80996300.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-27,444.34,448.48,443.77,447.28,10703900.0,0.0,1.0,57.10388305564801,57.635930757521,57.030630111187,57.481714032341,74927300.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-02-09,480.76,496.75,480.56,493.17,31579100.0,0.0,1.0,61.784360664881,63.839298527913996,61.758657877351,63.379218631125,221053700.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-02-13,499.53,503.83,497.09,502.6,18472000.0,0.0,1.0,64.19656727458201,64.74917720647899,63.88299326671501,64.591105063169,129304000.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-14,504.66,509.56,502.0,509.46,16442800.0,0.0,1.0,64.85584377472901,65.485562069217,64.513996700579,65.472710675452,115099600.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-27,521.31,528.5,516.28,525.76,19556500.0,0.0,1.0,66.995600836611,67.919616048319,66.34917573022899,67.567487859156,136895500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-24,562.61,567.69,555.0,560.28,38433900.0,0.0,1.0,72.303226461579,72.956077264844,71.32523539605799,72.003788986853,269037300.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-25,615.635,618.0,606.0,610.0,32349200.0,0.0,1.0,79.1176780055,79.421613468043,77.879446216237,78.393501966839,226444400.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-26,614.27,614.69,602.13,607.7,19145300.0,0.0,1.0,78.942256480607,78.99623233442,77.382097277529,78.097919910243,134017100.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-05-24,575.87,576.5,561.23,565.32,17722500.0,0.0,1.0,74.007321274826,74.088285055545,72.125877227621,72.651499232612,124057500.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-28,571.67,574.0,565.61,569.05,10101300.0,0.0,1.0,73.467562736693,73.767000211419,72.688768274531,73.130856220049,70709100.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-24,607.38,609.68,598.51,600.92,20183300.0,0.0,1.0,78.056795450195,78.352377506791,76.91687682323399,77.226595412972,141283100.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-25,574.46,580.8,570.0,574.97,31332600.0,0.0,1.0,73.826116622738,74.640894987443,73.252944460817,73.89165873094,219328200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-25,620.0,622.0,605.55,609.538,23440200.0,0.0,1.0,80.018802765476,80.276927935688,78.1538484107,78.668550000101,164081400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-31,594.88,601.96,587.7,595.32,18214400.0,0.0,1.0,76.776750627623,77.690513730171,75.850081266565,76.83353816507,127500800.0,10-K,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01,598.22,603.0,594.17,596.5399,12903500.0,0.0,1.0,77.207819661876,77.824738818681,76.685116192198,76.99098161264,90324500.0,S-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-12-27,513.54,516.25,504.66,515.06,16254300.0,0.0,1.0,66.593563793538,66.944984438241,65.442045223443,66.790670575807,113780100.0,PRE 14A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-01-07,522.0,529.3,515.2,523.9,17291300.0,0.0,1.0,67.69061864748001,68.63724990442799,66.808825147858,67.937002125316,121039100.0,DEF 14A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-07,522.0,529.3,515.2,523.9,17291300.0,0.0,1.0,67.69061864748001,68.63724990442799,66.808825147858,67.937002125316,121039100.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-23,508.81,514.99,504.77,514.005,30768200.0,0.0,1.0,65.980198609242,66.781593289781,65.456309530055,66.65386290785,215377400.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-24,460.0,465.73,450.25,450.5,52173300.0,0.0,1.0,59.650736739159,60.39377743810501,58.386400471318,58.41881934998,365213100.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-04,453.91,455.94,442.0,442.316,17039900.0,0.0,1.0,58.861012854938004,59.124254149678,57.316577475452,57.357554938082,119279300.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-02-07,463.25,470.0,454.12,468.22,25163600.0,2.65,1.0,60.412174649766996,61.29243839264,59.221536431629,61.060309583408,176145200.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-02-07,463.25,470.0,454.12,468.22,25163600.0,2.65,1.0,60.412174649766996,61.29243839264,59.221536431629,61.060309583408,176145200.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-08,474.0,478.81,468.25,474.98,22612800.0,0.0,1.0,61.814076166194,62.441345588893,61.06422186670999,61.941877420714995,158289600.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-12,479.51,482.38,467.744,467.9,21751900.0,0.0,1.0,62.532632199265,62.90690730179,60.998234688355,61.018578561524,152263300.0,DEFA14A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-14,464.5199,471.64,464.02,466.59,12688400.0,0.0,1.0,60.57778160192601,61.506309879797,60.512589921176,60.847742190684,88818800.0,SC 13G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-02-21,446.0,449.17,442.82,446.06,15970800.0,0.0,1.0,58.162611751313,58.576009686855,57.747909721338,58.170436317917,111795600.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-02-21,446.0,449.17,442.82,446.06,15970800.0,0.0,1.0,58.162611751313,58.576009686855,57.747909721338,58.170436317917,111795600.0,PX14A6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-01,438.0,438.1799,429.98,430.47,19730300.0,0.0,1.0,57.119336204205,57.14279686306999,56.073452468228,56.137353095488,138112100.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-23,403.99,408.381,398.81,406.13,23722800.0,0.0,1.0,52.684111034558,53.256738900478,52.008590117805994,52.96318724341,166059600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-23,403.99,408.381,398.81,406.13,23722800.0,0.0,1.0,52.684111034558,53.256738900478,52.008590117805994,52.96318724341,166059600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-24,393.54,415.25,392.5,405.462,34630400.0,0.0,1.0,51.321332351148,54.152521367114,51.18570653002301,52.876073735226,242412800.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-24,393.54,415.25,392.5,405.462,34630400.0,0.0,1.0,51.321332351148,54.152521367114,51.18570653002301,52.876073735226,242412800.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-29,420.45,433.617,420.0,430.12,22868800.0,0.0,1.0,54.830650472735,56.547751613832,54.77196622321,56.091709790302,160081600.0,S-3ASR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-04-30,435.1,445.25,432.07,442.78,24697800.0,0.0,1.0,56.741148818378,58.064804668772,56.34600820491,57.742693343602,172884600.0,424B2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,444.46,444.93,434.39,439.29,18103900.0,0.0,1.0,57.961781208495,58.023073646888,56.648558113571994,57.287564386176,126727300.0,FWP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-01,444.46,444.93,434.39,439.29,18103900.0,0.0,1.0,57.961781208495,58.023073646888,56.648558113571994,57.287564386176,126727300.0,424B2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-03,451.31,453.23,449.15,449.98,12903600.0,0.0,1.0,58.855085895707,59.10547202701299,58.57340149798701,58.681641336000006,90325200.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-13,432.5,437.14,428.75,435.965,10208300.0,0.0,1.0,56.778699097999,57.387839361155,56.286398238767994,57.23358509192899,71458100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-06-21,418.49,420.0,408.1001,413.5,17182800.0,0.0,1.0,54.939463087911996,55.137696233895,53.575474635291,54.284374744561006,120279600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-24,407.4,408.66,398.05,402.54,17169500.0,0.0,1.0,53.483565346878,53.64897843558,52.256095204529,52.845543433315,120186500.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,413.6,423.5,410.38,422.35,12592300.0,0.0,1.0,54.297502767474,55.597177035844,53.874780429680996,55.446204772347,88146100.0,UPLOAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-07-22,429.46,429.75,425.468,426.31,7421300.0,0.0,1.0,56.379607201449005,56.417678467896,55.855536526769,55.966074479694996,51949100.0,CORRESP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-23,426.0,426.96,418.71,418.99,13192700.0,0.0,1.0,55.925377608665,56.051406628627994,54.96834473832,55.00510320247599,92348900.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-24,438.93,444.59,435.26,440.51,21140600.0,0.0,1.0,57.622830971294,58.365877068161,57.141032530393,57.830253733317,147984200.0,10-Q,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-30,449.96,457.15,449.23,453.32,11050800.0,0.0,1.0,59.07085189858001,60.014756746012004,58.975017331316,59.511953468451004,77355600.0,8-K,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
